name,address,phone,email,website,source_url,country
VICTORSUC,"Address: 216 HERBERT CHITEPO, HARARE , Zimbabwe",,,,https://www.zimbabweyp.com/category/architectural_services,Zimbabwe
Kcvisart - Architectural Design Studio,"Address: No 14 Granta Road, Vainona, Harare , Zimbabwe",+263782932759 2017,,,https://www.zimbabweyp.com/category/architectural_services,Zimbabwe
Kcvisart - Architectural Design Studio,"Address: No 14 Granta Road, Vainona, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/architectural_services,Zimbabwe
KGOBISA PROJECTS,"Address: 4th Floor, Coal House, 17 Nelson Mandela Avenue, Harare , Zimbabwe",0764532412 2003,,,https://www.zimbabweyp.com/category/architectural_services,Zimbabwe
KGOBISA PROJECTS,"Address: 4th Floor, Coal House, 17 Nelson Mandela Avenue, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/architectural_services,Zimbabwe
Engwave Investments (Pvt) Ltd,"Rm 416 LAPF Center, cnr J Moyo &amp; Chinhoyi Harare ZW",263772661414,,https://www.engwave.co.zw,https://www.zimbabweyp.com/company/107623/Engwave_Investments_Pvt_Ltd,Zimbabwe
Kcvisart - Architectural Design Studio,"No 14 Granta Road, Vainona, Harare Harare ZW",+263782932759,,http://www.kcvisart.com,https://www.zimbabweyp.com/company/105314/Kcvisart_Architectural_Design_Studio,Zimbabwe
Vaka Building Materials &amp; Hardware,"Shop 19 Longcheng Plaza, Belvedere Harare ZW",00447858946317,,http://www.vaka.co.zw,https://www.zimbabweyp.com/company/104452/Vaka_Building_Materials_Hardware,Zimbabwe
Final View Construction (Pvt) Ltd,"Bulawayo, Zimbabwe Bulawayo ZW",+263,,http://www.fvconstruction.co.zw,https://www.zimbabweyp.com/company/106104/Final_View_Construction_Pvt_Ltd,Zimbabwe
Pezm Furniture,"PAMALEO CONSTRUCTION P/L, 9126 MARSHALANDS, NORTON, Harare, Zimbabwe Harare ZW","+263 712 374 600,+263 772 564 047, +263718198477",,http://www.pamaleoconstructions.co.zw,https://www.zimbabweyp.com/company/107429/Pezm_Furniture,Zimbabwe
Maison construction and development,40a George silundika 2nd ave and 3rd ave Bulawayo ZW,00263 772 712276,,http://www.maisonconstruction.org,https://www.zimbabweyp.com/company/105999/maison_construction_and_development,Zimbabwe
Frontline Contracting,69 Samora Machel Avenue Bard House 9nth Floor Harare ZW,00263242797241-3,,http://www.frontlinecontracting.net,https://www.zimbabweyp.com/company/104884/Frontline_Contracting,Zimbabwe
Nat Safes,"12 Simon Mazorodze Road, Waterfalls Harare ZW",0242610479,,http://www.natsafes.co.zw,https://www.zimbabweyp.com/company/106268/Nat_Safes,Zimbabwe
Aluminium Design and Works,"No. 13 Nuffield Road, Workington Harare ZW",+2634748442/454,,http://www.aluminiumdesignworks.co.zw,https://www.zimbabweyp.com/company/105216/Aluminium_Design_and_Works,Zimbabwe
Pantic Architects,2.99 Hobourne Hill Harare ZW,+263 24 2870232,,https://www.panticarchitects.com,https://www.zimbabweyp.com/company/106723/Pantic_Architects,Zimbabwe
Lialoc Investments P/L,"Box HR 709, HARARE Harare ZW",0779984517,,,https://www.zimbabweyp.com/company/8635/Lialoc_Investments,Zimbabwe
JC Homes &amp; Steel (Pvt) Ltd,"1076 Bannockburn Road, Mount Pleasant Heights, HARARE Harare ZW",+263242001861,,http://www.jchomesandsteel.co.zw,https://www.zimbabweyp.com/company/104783/JC_Homes_Steel_Pvt_Ltd,Zimbabwe
KGOBISA PROJECTS,"4th Floor, Coal House, 17 Nelson Mandela Avenue, Harare Harare ZW",0764532412,,http://www.kgobisa.com,https://www.zimbabweyp.com/company/105411/KGOBISA_PROJECTS,Zimbabwe
Moococci Civil Engineers,4003 Manyame Street Chitungwiza Harare Harare ZW,+263772999188,,https://www.facebook.com/moococcicivilengineers/,https://www.zimbabweyp.com/company/107121/Moococci_Civil_Engineers,Zimbabwe
Samslate Cladding,417 Dahlia Close Norton Harare ZW,+263242153840,,https://www.facebook.com/SamSlateZw/,https://www.zimbabweyp.com/company/106119/Samslate_Cladding,Zimbabwe
Noziula Design Group,"02 Block 16 AF90, Manyame Air Base, Harare Harare ZW",+263713195579,,https://amawanga995.wixsite.com/noziuladesigngroup,https://www.zimbabweyp.com/company/107955/Noziula_Design_Group,Zimbabwe
Brown Boot Infrastructures,"99 Mbuya Nehanda street,Bible house,2nd floor ,office no 21 Harare ZW",08644273110,,http://www.bbiconstruction.co.zw,https://www.zimbabweyp.com/company/107015/Brown_Boot_Infrastructures,Zimbabwe
Ibwe Homes,"12th Floor Joina City, Harare Harare ZW",+263714233939,,http://www.ibwe.co.zw,https://www.zimbabweyp.com/company/106112/Ibwe_Homes,Zimbabwe
TSG CONSTRUCTION &amp; ENGINEERING (PVT) LTD,Number 1 Little Impali Shurugwi Gweru ZW,+263717247678,,http://www.tsgce.blogspot.com,https://www.zimbabweyp.com/company/105234/TSG_CONSTRUCTION_ENGINEERING_PVT_LTD,Zimbabwe
VICTORSUC,"216 HERBERT CHITEPO, HARARE Harare ZW",2701760,,http://www.victorsuc.com,https://www.zimbabweyp.com/company/105958/VICTORSUC,Zimbabwe
Propertyend Group,"Address: Harare , Zimbabwe",+2638644923235 2005,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Propertyend Group,"Address: Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Hammer and Tongues (Pvt) Ltd,"Address: Dhlela Way Graniteside, P.O.Box 504, Harare , Zimbabwe",+263 4 748647 1999,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Hammer and Tongues (Pvt) Ltd,"Address: Dhlela Way Graniteside, P.O.Box 504, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
TEREZIM FORTRESS PROPERTIES,"Address: 15 airdrie road, eastlea, Harare , Zimbabwe",00263 4 443890 2012,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
TEREZIM FORTRESS PROPERTIES,"Address: 15 airdrie road, eastlea, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Sylcou Technologies,"Address: 3rd Floor, ZIMDEF House, Bulawayo , Zimbabwe",+263715145704 2020,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Sylcou Technologies,"Address: 3rd Floor, ZIMDEF House, Bulawayo , Zimbabwe",,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Integrated Properties,"Address: 6th Floor South Wing, Green Bridge Eastgate Complex Cnr S. Nujoma St. & R.G Mugabe Rd. Harare Zimbabwe",0731 798 497,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Integrated Properties,"Address: 6th Floor South Wing, Green Bridge Eastgate Complex Cnr S. Nujoma St. & R.G Mugabe Rd. Harare Zimbabwe",,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Real Estate Sense,"Address: Stand No. 4932 Checkline Total Service Station 94 Lytton Rd Harare , Zimbabwe",0774823232 2010,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Real Estate Sense,"Address: Stand No. 4932 Checkline Total Service Station 94 Lytton Rd Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Rod Bell Real Estate,"Address: Shop 14 Highland Green Shopping Centre, 3 Cecil Road, Highlands, Harare , Zimbabwe",+263(0242)443707 1990,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Rod Bell Real Estate,"Address: Shop 14 Highland Green Shopping Centre, 3 Cecil Road, Highlands, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
New Age Properties,"Address: Office 1-3, Ground Floor, Right Wing, Coalhouse, 95 R Mugabe Way, btwn 9th and 10th Avenue, Bulawayo , Zimbabwe",00263292263601 2018,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
New Age Properties,"Address: Office 1-3, Ground Floor, Right Wing, Coalhouse, 95 R Mugabe Way, btwn 9th and 10th Avenue, Bulawayo , Zimbabwe",,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
PROPERTY PORTE,"Address: 5 ROUTLEDGE STREET , MILTON PARK, HARARE , Zimbabwe",0242257090 2016,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
PROPERTY PORTE,"Address: 5 ROUTLEDGE STREET , MILTON PARK, HARARE , Zimbabwe",,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Brooklyn Properties,"Address: 111 Josiah Chinamano Ave ,Montague Place Suite number 35, Harare , Zimbabwe",08644059993 2014,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Brooklyn Properties,"Address: 111 Josiah Chinamano Ave ,Montague Place Suite number 35, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Ian & Co Real Estate,"Address: 10 Westbourne Suites, Josiah Tongogara, Btwn 8th and 9th Avenue, Bulawayo , Zimbabwe",+2639886626 2009,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Ian & Co Real Estate,"Address: 10 Westbourne Suites, Josiah Tongogara, Btwn 8th and 9th Avenue, Bulawayo , Zimbabwe",,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
R.E.D Property,"Address: Ascot Shopping Centre, 11 Minerton Dr, Bulawayo , Zimbabwe",+263 9 882944,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
R.E.D Property,"Address: Ascot Shopping Centre, 11 Minerton Dr, Bulawayo , Zimbabwe",,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Sapphire Real Estate,"Address: No. 3 Princess Park Mansions Bulawayo , Zimbabwe",0785889841 2006,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Sapphire Real Estate,"Address: No. 3 Princess Park Mansions Bulawayo , Zimbabwe",,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Fingold Real Estate,"Address: 19 Northampton Crescent, Harare , Zimbabwe",+263 4 782822 2003,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Fingold Real Estate,"Address: 19 Northampton Crescent, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Sunvas Real Estate,"Address: 18 Buckingham Road, Eastlea, Harare , Zimbabwe",0718085328 2021,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Sunvas Real Estate,"Address: 18 Buckingham Road, Eastlea, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Terrace Africa,"Address: 3 Natal Rd, Harare , Zimbabwe",+263 77 445 2545 2011,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Terrace Africa,"Address: 3 Natal Rd, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Midstar Properties (pvt) Ltd,"Address: No 4 Lanark Road, Belgravia, Harare , Zimbabwe",+263 732 431 598,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Midstar Properties (pvt) Ltd,"Address: No 4 Lanark Road, Belgravia, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Realty World,"Address: 36 Lawson Avenue, Milton Park, Harare , Zimbabwe",+263 242 251441 2010,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Realty World,"Address: 36 Lawson Avenue, Milton Park, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Cyrex Business,"Address: 53H7+GGR, Harare , Zimbabwe",+263 77 240 1008 2007,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Cyrex Business,"Address: 53H7+GGR, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Dawn Properties Ltd,"Address: Samora Machel Ave Tendeseka Office Prk, Harare , Zimbabwe",733 624 2003,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Dawn Properties Ltd,"Address: Samora Machel Ave Tendeseka Office Prk, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/estate_agents,Zimbabwe
Propertyend Group,Harare Harare ZW,+2638644923235,,http://www.propertyend.com,https://www.zimbabweyp.com/company/105141/Propertyend_Group,Zimbabwe
Dawn Properties Ltd,Samora Machel Ave Tendeseka Office Prk Harare ZW,"733 624, +263 4 707101/5/9",,http://dawnpropertieslimited.co.zw,https://www.zimbabweyp.com/company/12054/Dawn_Properties_Ltd,Zimbabwe
TEREZIM FORTRESS PROPERTIES,"15 airdrie road, eastlea Harare ZW",00263 4 443890,,http://www.terezimfortress1.blogspot.com,https://www.zimbabweyp.com/company/105257/TEREZIM_FORTRESS_PROPERTIES,Zimbabwe
Hammer and Tongues (Pvt) Ltd,"Dhlela Way Graniteside, P.O.Box 504 Harare ZW","+263 4 748647, +263 4 790148",,https://hammerandtongues.com,https://www.zimbabweyp.com/company/427/Hammer_and_Tongues_Pvt_Ltd,Zimbabwe
Integrated Properties,"6th Floor South Wing, Green Bridge Eastgate Complex Cnr S. Nujoma St. &amp; R.G Mugabe Rd. Harare Zimbabwe Harare ZW",04 - 798 496/7/9 Or 0731 798 497/6,,http://www.intpro.co.zw,https://www.zimbabweyp.com/company/103557/Integrated_Properties,Zimbabwe
Cyrex Business,"53H7+GGR, Harare Harare ZW",+263 77 240 1008,,https://cyrexbiz.com,https://www.zimbabweyp.com/company/107848/Cyrex_Business,Zimbabwe
Sapphire Real Estate,No. 3 Princess Park Mansions Bulawayo Bulawayo ZW,0785889841,,,https://www.zimbabweyp.com/company/106289/Sapphire_Real_Estate,Zimbabwe
Fingold Real Estate,"19 Northampton Crescent, Harare Harare ZW",+263 4 782822,,http://www.fingold.co.zw,https://www.zimbabweyp.com/company/1355/Fingold_Real_Estate,Zimbabwe
New Age Properties,"Office 1-3, Ground Floor, Right Wing, Coalhouse, 95 R Mugabe Way, btwn 9th and 10th Avenue Bulawayo ZW",00263292263601,,http://www.newageproperties.net,https://www.zimbabweyp.com/company/106405/New_Age_Properties,Zimbabwe
Ian &amp; Co Real Estate,"10 Westbourne Suites, Josiah Tongogara, Btwn 8th and 9th Avenue Bulawayo ZW","+2639886626, +2639886256",,http://www.ianandco.com,https://www.zimbabweyp.com/company/3306/Ian_Co_Real_Estate,Zimbabwe
Rod Bell Real Estate,"Shop 14 Highland Green Shopping Centre, 3 Cecil Road, Highlands, Harare, Zimbabwe Harare ZW",+263(0242)443707,,http://www.rodbell.co.zw/,https://www.zimbabweyp.com/company/106835/Rod_Bell_Real_Estate,Zimbabwe
Sunvas Real Estate,"18 Buckingham Road, Eastlea Harare ZW",0718085328,,,https://www.zimbabweyp.com/company/107029/Sunvas_Real_Estate,Zimbabwe
PROPERTY PORTE,"5 ROUTLEDGE STREET , MILTON PARK, HARARE Harare ZW",0242257090,,http://www.propertyporte.co.zw,https://www.zimbabweyp.com/company/105886/PROPERTY_PORTE,Zimbabwe
Sylcou Technologies,"3rd Floor, ZIMDEF House, Bulawayo Bulawayo ZW",+263715145704,,http://www.sylcoutech.global,https://www.zimbabweyp.com/company/107491/Sylcou_Technologies,Zimbabwe
Midstar Properties (pvt) Ltd,"No 4 Lanark Road, Belgravia, Harare Harare ZW",+263 775 431 598; +263 732 431 598,,,https://www.zimbabweyp.com/company/3917/Midstar_Properties_pvt_Ltd,Zimbabwe
Realty World,"36 Lawson Avenue, Milton Park, Harare Harare ZW","+263 242 251441, 0719 975075",,http://www.realtyworld.co.zw,https://www.zimbabweyp.com/company/451/Realty_World,Zimbabwe
Terrace Africa,"3 Natal Rd, Harare Harare ZW",+263 77 445 2545,,https://terraceafrica.com,https://www.zimbabweyp.com/company/107926/Terrace_Africa,Zimbabwe
Brooklyn Properties,"111 Josiah Chinamano Ave ,Montague Place Suite number 35 Harare ZW",08644059993,,http://www.brooklynproperties.co.zw,https://www.zimbabweyp.com/company/104320/Brooklyn_Properties,Zimbabwe
Real Estate Sense,Stand No. 4932 Checkline Total Service Station 94 Lytton Rd Harare Harare ZW,0774823232,,http://www.realestatesense.co.zw,https://www.zimbabweyp.com/company/105175/Real_Estate_Sense,Zimbabwe
R.E.D Property,"Ascot Shopping Centre, 11 Minerton Dr Bulawayo ZW","+263 9 882944, +263 9 882945, +263 9 882946, +263 9 886014, +263 9 886013, +263 29 2262555",,http://www.bulawayoproperty.com,https://www.zimbabweyp.com/company/1967/RED_Property,Zimbabwe
Logikmind,"Address: 2nd Floor, Travel Plaza, 29 Mazowe St, Harare , Zimbabwe",+263 4 764 050 2013,,,https://www.zimbabweyp.com/category/infrastructure,Zimbabwe
Logikmind,"Address: 2nd Floor, Travel Plaza, 29 Mazowe St, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/infrastructure,Zimbabwe
Zimplow Ltd,"Address: Steelworks Road City, P.O.Box 1059, Bulawayo , Zimbabwe",+263 9 71363 1939,,,https://www.zimbabweyp.com/category/infrastructure,Zimbabwe
Zimplow Ltd,"Address: Steelworks Road City, P.O.Box 1059, Bulawayo , Zimbabwe",,,,https://www.zimbabweyp.com/category/infrastructure,Zimbabwe
Amigo Solutions,"Address: Harare , Zimbabwe",+263 782662405 2018,,,https://www.zimbabweyp.com/category/infrastructure,Zimbabwe
Amigo Solutions,"Address: Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/infrastructure,Zimbabwe
Logikmind,"2nd Floor, Travel Plaza, 29 Mazowe St, Harare Harare ZW",+263 4 764 050,,https://www.logikmind.com/,https://www.zimbabweyp.com/company/107851/Logikmind,Zimbabwe
Amigo Solutions,Harare ZW,+263 782662405,,,https://www.zimbabweyp.com/company/107797/Amigo_Solutions,Zimbabwe
Zimplow Ltd,"Steelworks Road City, P.O.Box 1059 Bulawayo ZW","+263 9 71363, +263 8677 007182",,,https://www.zimbabweyp.com/company/348/Zimplow_Ltd,Zimbabwe
First Aid Kits Zimbabwe,"Address: 105 Nigel Philip Avenue Eastlea Harare , Zimbabwe",086442210957 2011,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
First Aid Kits Zimbabwe,"Address: 105 Nigel Philip Avenue Eastlea Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
PRYMILL SUPPLIES,"Address: REGG 12 Waterfalls Avenue, Ardbennie , Harare , P.O. Box CY 1006 Causeway, Harare , Zimbabwe",+263 42937481,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
PRYMILL SUPPLIES,"Address: REGG 12 Waterfalls Avenue, Ardbennie , Harare , P.O. Box CY 1006 Causeway, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
CJV Medical Supplies,"Address: Unit 3, 172 Willowvale Road, Southerton, Harare , Zimbabwe",08644091901 2011,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
CJV Medical Supplies,"Address: Unit 3, 172 Willowvale Road, Southerton, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
MediHealth Pharmacy,"Address: 47 JMN Nkomo Street Between 3rd and 4th Avenue , Bulawayo , Zimbabwe",+2369 60493 2015,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
MediHealth Pharmacy,"Address: 47 JMN Nkomo Street Between 3rd and 4th Avenue , Bulawayo , Zimbabwe",,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
JEMESIN MEDICAL,"Address: 4 Tweed Road, Eastlea, harare , Zimbabwe",04 498874 2010,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
JEMESIN MEDICAL,"Address: 4 Tweed Road, Eastlea, harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Winters Pharmaceuticals,"Address: 13 Plumtree Road, Belmont, Bulawayo , Zimbabwe",0292272948 2016,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Winters Pharmaceuticals,"Address: 13 Plumtree Road, Belmont, Bulawayo , Zimbabwe",,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Afmah Pvt Limited,"Address: 20-km Multan road, jamal din street, Harare , Zimbabwe",924235971411 1975,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Afmah Pvt Limited,"Address: 20-km Multan road, jamal din street, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Promedic,"Address: Box 1020 Gweru , Zimbabwe",+263779397901 2012,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Promedic,"Address: Box 1020 Gweru , Zimbabwe",,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Medlive Marketing Pvt Ltd,"Address: 68 Lomagundi Road , Emerald Hill, Harare , Zimbabwe",+263 242 303 771 2003,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Medlive Marketing Pvt Ltd,"Address: 68 Lomagundi Road , Emerald Hill, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Excel Medical Group,"Address: 18158 Belvedere road Belvedere Harare , Zimbabwe",0242 252125 2009,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Excel Medical Group,"Address: 18158 Belvedere road Belvedere Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Eye Studio,"Address: Shop 5 Belvedere Square ( next to Belvedere trading), Cnr Princess and Burton roads, Belvedere, Harare , Zimbabwe",242) 740968,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Eye Studio,"Address: Shop 5 Belvedere Square ( next to Belvedere trading), Cnr Princess and Burton roads, Belvedere, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Healthwalk Medical Equipment Suppliers,"Address: 23 Clayton Road, Milton Park, Harare , Zimbabwe",0242 740210 2012,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Healthwalk Medical Equipment Suppliers,"Address: 23 Clayton Road, Milton Park, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Imagine+ (Pvt) Ltd,"Address: 17 Sunderland Avenue, Belvedere,, Harare , Zimbabwe",+263242252430 2018,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Imagine+ (Pvt) Ltd,"Address: 17 Sunderland Avenue, Belvedere,, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
MEDIBEST Pvt Ltd,"Address: 244 Arcturus Road Greendale Harare , Zimbabwe",+263 242 498737 1998,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
MEDIBEST Pvt Ltd,"Address: 244 Arcturus Road Greendale Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
SafeMed Medical Wholesalers,"Address: 58 Borrowdale Road Borrowdale, Harare , Zimbabwe",+263 242 747 301 2011,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
SafeMed Medical Wholesalers,"Address: 58 Borrowdale Road Borrowdale, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
UTANO AFRICA PVT LTD,"Address: 1ST FLOOR BARTON HOUSE, 104 L. TAKAWIRA, Harare , Zimbabwe",08644117467 2013,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
UTANO AFRICA PVT LTD,"Address: 1ST FLOOR BARTON HOUSE, 104 L. TAKAWIRA, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Confide Engineering,"Address: 16 Ely Greencroft, Harare , Zimbabwe",0242 - 331308 2014,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Confide Engineering,"Address: 16 Ely Greencroft, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Ideal Medical Solutions,"Address: F6, First Foor,Travel Plaza. Cnr Mazoe & Chinamano Avenue. Harare , Zimbabwe",0772328219 2007,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Ideal Medical Solutions,"Address: F6, First Foor,Travel Plaza. Cnr Mazoe & Chinamano Avenue. Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Labcal Instruments (Pvt) Ltd,"Address: 16 H. Pichanich Drive, Alexandra Park, Harare , Zimbabwe",+263(242)744669 2009,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Labcal Instruments (Pvt) Ltd,"Address: 16 H. Pichanich Drive, Alexandra Park, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Arkwright Trading (Pvt) Ltd,"Address: 27 Fort Road,Corner Coventry/Rotten Row,Kopje, Harare , Zimbabwe",04761233 2015,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Arkwright Trading (Pvt) Ltd,"Address: 27 Fort Road,Corner Coventry/Rotten Row,Kopje, Harare , Zimbabwe",,,,https://www.zimbabweyp.com/category/medical_equipment,Zimbabwe
Excel Medical Group,18158 Belvedere road Belvedere Harare Harare ZW,0242 252125,,http://www.excelmedicalgroup.business.site,https://www.zimbabweyp.com/company/106234/Excel_Medical_Group,Zimbabwe
Healthwalk Medical Equipment Suppliers,"23 Clayton Road, Milton Park, Harare Harare ZW",0242 740210,,http://www.healthwalkmed.co.zw,https://www.zimbabweyp.com/company/106419/Healthwalk_Medical_Equipment_Suppliers,Zimbabwe
Medlive Marketing Pvt Ltd,"68 Lomagundi Road , Emerald Hill Harare ZW",+263 242 303 771,,http://www.medlive.co.za,https://www.zimbabweyp.com/company/103512/MEDLIVE_MARKETING_CC,Zimbabwe
UTANO AFRICA PVT LTD,"1ST FLOOR BARTON HOUSE, 104 L. TAKAWIRA Harare ZW","08644117467, +263 78 575 1009",,http://www.utanoafrica.com,https://www.zimbabweyp.com/company/105125/UTANO_AFRICA_PVT_LTD,Zimbabwe
JEMESIN MEDICAL,"4 Tweed Road, Eastlea, harare Harare ZW","04 498874, 498875",,http://www.jemesin.co.zw,https://www.zimbabweyp.com/company/104077/JEMESIN_MEDICAL,Zimbabwe
Winters Pharmaceuticals,"13 Plumtree Road, Belmont, Bulawayo Bulawayo ZW",0292272948,,https://winters-pharmaceuticals.business.site/,https://www.zimbabweyp.com/company/106941/Winters_Pharmaceuticals,Zimbabwe
Promedic,Box 1020 Gweru Gweru ZW,"+263779397901, +447887566560",,http://www.medpro.info,https://www.zimbabweyp.com/company/103492/Promedic,Zimbabwe
MediHealth Pharmacy,47 JMN Nkomo Street Between 3rd and 4th Avenue Bulawayo ZW,+2369 60493,,https://www.facebook.com/medihealthzimbabwe/,https://www.zimbabweyp.com/company/104753/MediHealth_Pharmacy,Zimbabwe
Eye Studio,"Shop 5 Belvedere Square ( next to Belvedere trading), Cnr Princess and Burton roads, Belvedere Harare ZW",(242) 740968/ (242) 741587,,http://www.eyestudio.co.zw,https://www.zimbabweyp.com/company/104377/Eye_Studio,Zimbabwe
Ideal Medical Solutions,"F6, First Foor,Travel Plaza. Cnr Mazoe &amp; Chinamano Avenue. Harare Harare ZW",0772328219,,http://www.idealmedical.co.zw,https://www.zimbabweyp.com/company/104945/Ideal_Medical_Solutions,Zimbabwe
Arkwright Trading (Pvt) Ltd,"27 Fort Road,Corner Coventry/Rotten Row,Kopje,Harare Harare ZW",08644210585/04761233,,http://arkwrighttrading.co.zw,https://www.zimbabweyp.com/company/105949/Arkwright_Trading_Pvt_Ltd,Zimbabwe
Confide Engineering,16 Ely Greencroft Harare ZW,"0242 - 331308, 331307, 310302, 310301, 331316",,http://www.confideengineering.co.zw,https://www.zimbabweyp.com/company/104666/confide-engineering,Zimbabwe
